Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
A05,T-1,16491.72223,705.4883441,144.9065661,896159.5645,0.416386068,0.901816683,0.843440964,1.680441142,1.861111111,26369.48241,1.299065421,3.928571429,0.425393543,15.5997222,2.335264167,0.451619874,0.084814955,0.988121101,0.007226687,43_0,DEX PREV
A05,T-1,4453.786621,356.5269315,75.30429769,125770.9776,0.440305984,0.894113349,0.575915133,1.150830988,1.138888889,2423.650061,0.897196262,2.464285714,9.5668657,26.33844934,3.953712192,0.227671386,0.037180214,0.965697796,0.001385504,44_0,DEX PREV
A05,T-1,6850.039763,424.3652934,93.39026453,239897.6346,0.477994875,0.910287412,0.456235779,1.370412851,1.486111111,5999.667462,1.140186916,2.857142857,5.359662495,39.90354049,4.558679403,0.232117134,0.031122375,0.974309479,0.000971535,46_0,DEX PREV
A05,T-1,2032.317971,237.9803576,50.86872918,38768.03719,0.450940556,0.869632925,0.333678188,0.580234173,0.583333333,111.9851953,0.439252336,1.357142857,20,3.673047572,1.42964005,0.488368815,0.134988025,0.946883279,0.018274361,52_0,DEX PREV
A05,T-1,10874.12293,497.9119891,117.666322,479819.2687,0.551186961,0.953174133,0.687734547,1.330562004,1.430555556,12717.51163,1.056074766,3.178571429,0.689178165,14.58126704,2.525626856,0.375281419,0.049429868,0.985169446,0.00245628,53_0,DEX PREV
A05,T-1,4985.651877,368.6610022,79.67389237,148959.8592,0.460975046,0.910510824,0.608333489,1.088150807,1.125,2655.087969,0.831775701,2.5,5.599519355,18.19426148,3.150419695,0.293233994,0.046684357,0.949845815,0.002193255,59_0,DEX PREV
A05,T-1,7747.919818,464.9488437,99.32249444,288578.5212,0.450385746,0.910437731,0.596320435,0.826856697,0.777777778,4044.982962,0.663551402,1.642857143,4.228010153,12.72193038,2.57863752,0.338424259,0.046293221,0.981289859,0.002157445,61_0,DEX PREV
A05,T-1,3847.574609,335.3303639,69.99202915,100987.3328,0.42998287,0.848194842,0.789024626,0.966063417,0.916666667,762.2240357,0.710280374,2.142857143,20,14.10417181,2.748745193,0.32389296,0.066374257,0.962326185,0.004414361,8_0,DEX PREV
A06,T-1,4907.665769,358.403837,79.04830251,145478.4931,0.480108661,0.903042189,0.791393867,0.937567984,0.953488372,2048.586046,0.774193548,1.764705882,20,50.07151477,5.059568312,0.213604889,0.034300446,0.95596199,0.001180245,10_0,DEX PREV
A06,T-1,6990.154803,413.600846,94.34056137,247295.6731,0.513492165,0.941032371,0.678087604,0.885585197,0.848837209,4435.89625,0.725806452,1.705882353,4.757705621,25.33359014,3.74952933,0.248176003,0.03308477,0.970168981,0.001099479,11_0,DEX PREV
A06,T-1,5169.959045,363.9972502,81.13320098,157295.7474,0.490343882,0.895130075,0.741317601,1.243919545,1.23255814,3030.188011,0.951612903,2.735294118,4.80960637,37.84157684,4.450876793,0.22328795,0.035546494,0.956173986,0.001267531,15_0,DEX PREV
A06,T-1,6495.202972,432.9878286,90.93926146,221500.8605,0.435362697,0.86705764,0.751138766,1.102539914,1.081395349,3976.861472,0.879032258,2.176470588,20,40.77094674,4.762794627,0.209296854,0.030239212,0.962307852,0.00091836,17_0,DEX PREV
A06,T-1,2833.755207,267.9443982,60.06703913,63830.73183,0.496001319,0.905323478,0.69260609,1.023343047,0.988372093,607.86577,0.822580645,2.058823529,20,21.9985707,3.630961143,0.245349583,0.05560096,0.974909339,0.0031042,19_0,DEX PREV
A06,T-1,2405.351521,262.8758502,55.34066024,49917.65297,0.437408318,0.908671315,0.579499776,0.970421752,0.941860465,211.5519419,0.764112903,2.088235294,20,32.72083726,4.568471903,0.197390589,0.079010124,0.956565143,0.006244691,26_0,DEX PREV
A06,T-1,4247.123435,315.8108778,73.53642301,117119.3496,0.535119254,0.922842296,0.51780907,0.873509791,0.837209302,1795.93613,0.685483871,1.735294118,20,48.78426649,5.267540436,0.186705813,0.034912239,0.930543502,0.001221245,27_0,DEX PREV
A06,T-1,3365.100555,306.8384325,65.45669636,82600.63698,0.449146892,0.870661824,0.706456136,1.05208697,0.976744186,773.2839231,0.862903226,2,20,27.12621225,4.065913827,0.223435721,0.049086614,0.981213998,0.002410645,28_0,DEX PREV
A06,T-1,3854.593359,317.0055459,70.05583982,101263.7906,0.482008517,0.911594737,0.458747691,1.244336379,1.174418605,1587.773219,0.975806452,2.5,20,31.61145924,4.433071745,0.199826176,0.039427065,0.970363825,0.001555796,33_0,DEX PREV
A06,T-1,6761.915461,393.7014325,92.78759703,235283.2076,0.548208305,0.952960141,0.420872758,1.780408355,1.76744186,8326.969877,1.298387097,4.176470588,2.072548605,14.50039076,2.56781457,0.367684836,0.062264299,0.973485213,0.003890619,34_0,DEX PREV
A06,T-1,4878.291002,387.3357302,78.81137617,144174.3102,0.408603842,0.887071614,0.724511879,0.950127432,0.930232558,1719.730653,0.798387097,1.764705882,20,53.41491076,5.59728573,0.178951104,0.033407627,0.947611986,0.001117665,36_0,DEX PREV
A06,T-1,6708.105047,397.5028436,92.41766398,232480.2743,0.533493631,0.95056544,0.317629697,1.640978649,1.674418605,7540.296892,1.217741935,3.823529412,0.802415434,18.03367302,3.008156308,0.31500727,0.049117997,0.979791801,0.002426165,42_0,DEX PREV
A06,T-1,2831.15567,249.0947151,60.03948165,63742.91958,0.573382701,0.952510058,0.280843101,1.336973833,1.290697674,1193.917633,1.016129032,2.852941176,20,26.10491483,3.826597849,0.249111474,0.046902911,0.969141359,0.00220378,43_0,DEX PREV
A06,T-1,5285.378485,394.2987666,82.03385213,162592.4839,0.427203812,0.853998656,0.697331244,0.957848679,0.906976744,2589.064981,0.754032258,1.852941176,7.289174641,49.34895121,5.252070747,0.191646386,0.033225052,0.941394131,0.001107546,44_0,DEX PREV
A06,T-1,3186.772322,319.5273856,63.69870124,76122.47177,0.392233541,0.864710446,0.776193229,1.091693702,1.034883721,334.0582729,0.862903226,2.323529412,20,46.31589458,5.058784645,0.198071229,0.073145314,0.930027063,0.00535128,45_0,DEX PREV
A06,T-1,3854.593359,299.4530171,70.05583982,101263.7906,0.540170729,0.935697608,0.291867226,0.784122111,0.813953488,1264.788965,0.669354839,1.294117647,20,16.91937303,2.983085254,0.310223151,0.049016782,0.981990737,0.002409128,49_0,DEX PREV
A06,T-1,4088.551683,328.2524069,72.15057646,110621.7603,0.476829941,0.906408483,0.693100074,0.943970824,0.895348837,1336.662687,0.774193548,1.794117647,20,18.01390641,3.09549399,0.298496621,0.049151886,0.976797682,0.002425902,50_0,DEX PREV
A06,T-1,4087.771822,324.9458437,72.14369503,110590.1114,0.486490694,0.926853707,0.47673435,0.885174226,0.848837209,1432.211897,0.677419355,1.911764706,6.257558214,28.0607501,4.072208894,0.228765675,0.042770854,0.91814351,0.001834442,52_0,DEX PREV
A06,T-1,4105.96858,327.5826039,72.30409093,111329.3721,0.480821439,0.9169279,0.673949917,1.018492877,1.058139535,1664.217361,0.822580645,2.029411765,20,23.17862109,3.637529048,0.257403165,0.043364376,0.973174349,0.001885773,53_0,DEX PREV
A06,T-1,4969.274794,426.5796746,79.54292663,148226.4976,0.343164663,0.817656872,0.92333554,1.033106108,1.034883721,962.8548928,0.846774194,2.058823529,20,23.50135525,3.560782477,0.272572336,0.050456673,0.971198753,0.002548281,54_0,DEX PREV
A06,T-1,7344.991594,440.9705781,96.70539671,266362.6222,0.47465924,0.947010323,0.472459062,0.884234198,0.837209302,4501.636302,0.709677419,1.705882353,6.934851033,57.99264862,5.784208461,0.172759435,0.027252376,0.936976724,0.000746104,58_0,DEX PREV
A06,T-1,2924.998953,271.0035374,61.02642326,66938.33405,0.50047877,0.922446303,0.620454874,0.854695333,0.825581395,551.2784895,0.677419355,1.764705882,20,40.90692727,4.861869634,0.198469612,0.050683533,0.923417342,0.002568943,59_0,DEX PREV
A06,T-1,4784.967626,342.8482827,78.05389165,140057.0042,0.511546257,0.940860765,0.743169004,1.120929143,1.093023256,2396.546508,0.846774194,2.470588235,20,20.32421498,3.406707682,0.263963072,0.043333625,0.949555538,0.001883778,9_0,DEX PREV
A07,T-1,7345.511502,479.7196746,96.70881925,266390.904,0.401103865,0.868003932,0.826217354,0.908872386,0.896103896,3907.242387,0.732758621,1.6875,8.280848329,21.63721741,3.345476055,0.280001654,0.034762364,0.978536673,0.00121969,13_0,NAM PREV 1.0
A07,T-1,5002.288913,381.2050174,79.80671688,149706.0956,0.432575003,0.898701663,0.681342402,1.007401261,1.025974026,2489.288516,0.784482759,2.0625,6.960388701,40.49390332,4.923759037,0.192480164,0.034300395,0.931621867,0.001178498,16_0,NAM PREV 1.0
A07,T-1,5472.28519,360.7507216,83.47173117,171292.9194,0.528401656,0.937934415,0.587502615,1.098277508,1.103896104,3244.311758,0.827586207,2.3125,6.394539966,24.39838108,3.733863127,0.249856776,0.03973908,0.943456062,0.00158747,19_0,NAM PREV 1.0
A07,T-1,6969.098554,401.8291198,94.19836448,246179.1321,0.542379989,0.952024148,0.450630169,1.278730852,1.311688312,6518.969882,0.939655172,2.84375,1.742063731,16.66503405,2.939245552,0.311178293,0.04471854,0.963414737,0.002013207,23_0,NAM PREV 1.0
A07,T-1,6105.532386,383.8241947,88.16918552,201869.9316,0.520797281,0.928450014,0.553751434,1.284551428,1.285714286,4593.555906,1.172413793,2.15625,2.491151037,22.21057095,3.333214269,0.297455285,0.040731642,0.991248066,0.001668102,25_0,NAM PREV 1.0
A07,T-1,8973.341527,470.717212,106.8887893,359681.1045,0.508913421,0.948454458,0.515938577,1.234725088,1.298701299,8890.02063,0.974137931,2.5625,1.452283143,34.48759333,4.243613538,0.243691845,0.03276966,0.962120283,0.0010801,31_0,NAM PREV 1.0
A07,T-1,3326.107501,294.7043619,65.07635208,81169.10356,0.481252522,0.906161473,0.727221092,1.249127186,1.428571429,1169.183047,1.060344828,2.0625,20,38.82905615,4.482873332,0.229256444,0.04645814,0.980017418,0.002160142,32_0,NAM PREV 1.0
A07,T-1,8327.876507,462.6319764,102.9727231,321579.0454,0.488959452,0.897542936,0.13776679,1.042842105,1.051948052,6554.262629,0.827586207,2.0625,5.431640625,22.66444816,3.524668216,0.26668043,0.032888819,0.973324924,0.001087074,36_0,NAM PREV 1.0
A07,T-1,3319.608659,310.3924196,65.01274504,80931.32677,0.432986684,0.886374679,0.739645509,0.911645393,0.909090909,817.7459175,0.724137931,1.53125,20,51.73496539,5.055114573,0.220475201,0.045213632,0.954489059,0.002047495,40_0,NAM PREV 1.0
A07,T-1,2458.122121,253.3485225,55.94442143,51569.33244,0.481256455,0.910982659,0.630494989,1.054594469,1.025974026,250.9934837,0.842672414,2.0703125,20,56.62258838,5.745496707,0.172463627,0.074269213,0.941445442,0.005517256,41_0,NAM PREV 1.0
A07,T-1,5426.013433,370.4530043,83.1180779,169124.9277,0.496849076,0.922767462,0.449428197,1.125884682,1.116883117,3266.191462,0.905172414,2.21875,8.684368617,40.12248404,4.676296024,0.213543627,0.031904176,0.961253425,0.001021026,42_0,NAM PREV 1.0
A07,T-1,3592.040129,292.7374047,67.62786067,91095.74601,0.526737948,0.930191855,0.36103957,1.385121496,1.415584416,1820.049646,1.051724138,3,20,30.19022723,4.036958543,0.241101344,0.043481761,0.951799152,0.00189563,43_0,NAM PREV 1.0
A07,T-1,4482.641481,354.5175227,75.54784179,126995.2085,0.448196497,0.897704201,0.773605312,1.14795834,1.220779221,1929.71797,0.974137931,2.03125,20,49.41997727,5.271245583,0.194945629,0.033975305,0.970850892,0.001156171,46_0,NAM PREV 1.0
A07,T-1,7666.034405,441.8453533,98.79624566,284015.7819,0.493446467,0.911902038,0.512086212,1.080238486,1.12987013,6236.216781,0.913793103,2,3.050441152,21.84280251,3.2792507,0.312861647,0.041647183,0.979526205,0.001743174,50_0,NAM PREV 1.0
A07,T-1,5424.713664,367.7437753,83.10812208,169064.1621,0.504076003,0.935155725,0.625695247,0.657207832,0.623376623,1998.569018,0.5,1.28125,6.705202312,16.61610568,3.048505429,0.292067548,0.051139698,0.955734471,0.002629522,53_0,NAM PREV 1.0
A07,T-1,9959.605838,516.5142482,112.6097864,420580.9074,0.469123731,0.916359723,0.595922243,0.789420757,0.779220779,6337.469834,0.663793103,1.40625,7.022033622,43.07699523,4.903305559,0.208739509,0.029020955,0.943006685,0.000846215,6_0,NAM PREV 1.0
A07,T-1,9375.48989,574.3480174,109.2576976,384129.1646,0.357152407,0.840483792,0.829610471,1.127531744,1.246753247,6866.668318,0.922413793,2.09375,1.487858458,25.79984138,3.53110796,0.293329916,0.041386816,0.977064413,0.001722304,7_0,NAM PREV 1.0
A07,T-1,3692.902162,318.0552762,68.57075957,94959.41484,0.458746176,0.90191099,0.641514121,1.42396163,1.454545455,1703.058109,1.00862069,3.3125,20,8.427122354,2.195712834,0.356203237,0.070906673,0.94603733,0.005045202,8_0,NAM PREV 1.0
A07,T-1,2182.571206,273.5378115,52.71561409,43145.84303,0.366558715,0.832275971,0.821764726,0.733606056,0.694805195,22.00818169,0.549568966,1.53125,20,24.79121636,3.807758799,0.270020564,0.256413813,0.973716453,0.065775732,9_0,NAM PREV 1.0
A08,T-1,7064.761513,445.0494303,94.84267886,251265.3403,0.448219628,0.894009671,0.650852961,1.318705333,1.297619048,6019.889847,1.054263566,2.6,3.8879191,41.40436118,4.794301846,0.211833572,0.027763836,0.978044362,0.000772211,10_0,NAM PREV 1.0
A08,T-1,5525.05579,382.76203,83.87323482,173776.6131,0.473902318,0.91183663,0.568184065,1.344585471,1.416666667,4107.708613,1.015503876,2.942857143,3.484701199,23.50807766,3.521657803,0.270743706,0.036724735,0.977019889,0.001353774,18_0,NAM PREV 1.0
A08,T-1,3855.113266,306.5609913,70.06056423,101284.279,0.515481665,0.928325509,0.437058551,1.350522997,1.44047619,1881.278535,1.046511628,2.942857143,20,52.14466342,5.33037586,0.191524406,0.038728856,0.951909348,0.001501009,19_0,NAM PREV 1.0
A08,T-1,3716.297994,316.4082119,68.78762655,95863.24447,0.466471272,0.875658459,0.580265299,1.016079173,1.035714286,1582.035272,0.782945736,2.142857143,20,4.807040912,1.68495649,0.427155797,0.06074442,0.991206822,0.003703392,25_0,NAM PREV 1.0
A08,T-1,4584.803283,358.9162678,76.40387977,131361.2845,0.447243754,0.928947646,0.797943067,1.26973301,1.30952381,2162.355317,1.07751938,2.314285714,20,58.47655384,5.607088752,0.181317273,0.033062961,0.97331769,0.001095316,28_0,NAM PREV 1.0
A08,T-1,6482.985148,425.0050791,90.8536904,220876.1721,0.451020882,0.905424049,0.683801561,1.449161198,1.428571429,5366.243915,1.170542636,2.857142857,8.215862167,39.55899246,4.559629151,0.229652105,0.02876616,0.980372853,0.000830093,35_0,NAM PREV 1.0
A08,T-1,7365.267982,428.5890835,96.83878589,267466.3534,0.503867338,0.936597137,0.637733892,1.790022209,1.94047619,9263.36493,1.325581395,4.114285714,0.514895029,11.21706156,2.217458934,0.405210009,0.056453007,0.990847551,0.003202326,36_0,NAM PREV 1.0
A08,T-1,5281.739133,351.2233939,82.00560426,162424.5784,0.538046662,0.939430368,0.589758567,1.226578646,1.25,3775.409073,0.945736434,2.6,3.628044421,11.88827858,2.465326098,0.358285585,0.046136453,0.981618037,0.002137094,39_0,NAM PREV 1.0
A08,T-1,8695.970936,535.1889762,105.2238285,343133.7578,0.381516763,0.866160897,0.692688905,1.484017783,1.702380952,7929.107016,1.178294574,3.028571429,3.846066212,65.68457332,5.201351395,0.281299113,0.051018999,0.962376782,0.002615496,43_0,NAM PREV 1.0
A08,T-1,2566.52281,246.8078651,57.16465984,55017.90129,0.52946469,0.922882782,0.567965992,1.143218952,1.178571429,565.8933813,0.875968992,2.528571429,20,55.59137354,6.018397612,0.142531371,0.054570526,0.896328525,0.002978337,44_0,NAM PREV 1.0
A08,T-1,4349.285237,333.9907579,74.4156029,121370.5061,0.489958003,0.931777679,0.365337335,1.030438935,1.05952381,1935.164321,0.76744186,2.257142857,4.106768351,10.71178285,2.506991156,0.330323787,0.050754175,0.96902557,0.002586244,46_0,NAM PREV 1.0
A08,T-1,4676.047029,351.0784561,77.16040429,135302.1297,0.476738664,0.903012048,0.63452778,0.964816487,0.976190476,1761.754906,0.821705426,1.657142857,20,20.69484328,3.336373279,0.281594529,0.040843801,0.986194921,0.001674129,51_0,NAM PREV 1.0
A08,T-1,6841.721245,418.2894667,93.3335419,239460.7787,0.49138442,0.917869847,0.56546864,1.02278153,1.107142857,4667.974901,0.860465116,1.857142857,2.729035385,27.52942503,3.749736174,0.271305182,0.03490279,0.979088808,0.001224669,52_0,NAM PREV 1.0
A08,T-1,4878.550956,347.0720727,78.81347599,144185.8345,0.508933889,0.926170853,0.344189555,1.06169858,1.095238095,2680.788914,0.813953488,2.314285714,6.70924225,14.71647243,2.742099634,0.33598677,0.046056161,0.97128083,0.002129102,54_0,NAM PREV 1.0
A08,T-1,4544.51046,314.7186958,76.06740714,129633.4228,0.576569793,0.954622399,0.498696154,0.858304349,0.904761905,1988.691177,0.635658915,1.857142857,5.222147587,3.023137569,1.312793442,0.501625743,0.077574963,0.983550898,0.006057466,7_0,NAM PREV 1.0
A08,T-1,2034.397601,239.4224496,50.894749,38827.55822,0.445980591,0.850097762,0.661317952,0.935844927,0.964285714,145.9918086,0.689922481,2.085714286,20,19.94830804,3.54569492,0.239652429,0.09798492,0.914237994,0.009640556,8_0,NAM PREV 1.0
A09,T-1,9582.153076,607.5285694,110.4553132,396899.8948,0.326241764,0.810399033,0.820828853,1.056975298,1.101265823,6673.742029,0.830508475,2.322580645,5.187217365,42.36144002,4.769714793,0.214222508,0.031077069,0.953920853,0.000971897,11_0,NAM PREV 0.5
A09,T-1,13110.7645,575.2476614,129.2019498,635226.1264,0.497883985,0.921338668,0.372034252,1.079832381,1.126582278,14063.73693,0.822033898,2.516129032,0.759059814,11.82218077,2.342400114,0.386818323,0.053965725,0.975803588,0.002935531,13_0,NAM PREV 0.5
A09,T-1,7609.884407,432.4929807,98.4337633,280901.0852,0.511245852,0.945634267,0.432835088,1.279247116,1.316455696,7428.588001,1.084745763,2.451612903,5.337503676,41.30098946,4.53051076,0.241490303,0.031131922,0.977273224,0.000973237,14_0,NAM PREV 0.5
A09,T-1,4409.854447,329.4294922,74.93197628,123914.6658,0.510633338,0.924619829,0.853759604,1.300655843,1.303797468,2156.487387,1.084745763,2.64516129,20,44.46821497,4.732068682,0.239326728,0.037641173,0.970884297,0.001418639,16_0,NAM PREV 0.5
A09,T-1,3861.092201,320.3721436,70.11487201,101519.9946,0.472727146,0.905891681,0.791546856,1.201803213,1.278481013,1534.702704,0.949152542,2.451612903,20,33.63796118,4.153519747,0.258437325,0.048965931,0.960724147,0.002403818,18_0,NAM PREV 0.5
A09,T-1,7767.416345,437.2116187,99.44738132,289668.4557,0.510626159,0.933399975,0.647272035,1.108379131,1.151898734,6031.799231,0.940677966,2.129032258,6.985049834,22.28928162,3.359764699,0.293594253,0.035725967,0.983426998,0.001287627,20_0,NAM PREV 0.5
A09,T-1,4991.890766,390.6422933,79.7237275,149239.5522,0.411070599,0.870529036,0.290493278,1.119756516,1.151898734,2568.721447,0.906779661,2.225806452,10.91133613,47.85847209,5.207543361,0.191636573,0.031902236,0.959750087,0.001020092,23_0,NAM PREV 0.5
A09,T-1,3326.367455,292.7374047,65.07889507,81178.61947,0.48777962,0.896078431,0.505826037,0.734628806,0.708860759,669.2468422,0.550847458,1.548387097,20,19.99077852,3.496294799,0.242880567,0.052105921,0.948320707,0.002723125,26_0,NAM PREV 0.5
A09,T-1,5155.401639,346.4022698,81.01889431,156631.8527,0.539896996,0.954425141,0.237148019,1.126715612,1.101265823,3219.026504,0.898305085,2.322580645,8.456934031,49.07318516,5.17835657,0.197953869,0.031088702,0.950847776,0.000968072,31_0,NAM PREV 0.5
A09,T-1,3769.328548,291.1503748,69.27667836,97922.46053,0.558777809,0.951193912,0.458903349,1.055027321,1.037974684,1517.129288,0.830508475,2.193548387,9.545848286,86.39202355,7.215930115,0.138668375,0.034181891,0.892342677,0.001169095,33_0,NAM PREV 0.5
A09,T-1,4844.497022,377.2410857,78.53792194,142678.7733,0.427780107,0.892870832,0.281638374,1.02158706,1.012658228,2227.059791,0.788135593,2.193548387,20,33.56178598,4.379107937,0.21825509,0.036431225,0.951747051,0.00133106,37_0,NAM PREV 0.5
A09,T-1,6770.753887,454.576758,92.84821805,235744.6625,0.411748891,0.87711736,0.718302761,0.827360169,0.784810127,3527.0364,0.652542373,1.64516129,7.839506173,32.63901722,4.27617297,0.226905884,0.034568383,0.954580785,0.001198557,39_0,NAM PREV 0.5
A09,T-1,4222.427835,338.0696102,73.32231648,116099.3212,0.464258468,0.912323073,0.414797206,1.478771721,1.518987342,2426.664394,1.186440678,3,20,16.10020806,2.874466622,0.325101228,0.049479161,0.990037819,0.002453287,44_0,NAM PREV 0.5
A09,T-1,3713.958411,327.5826039,68.76597063,95772.73313,0.434915853,0.904755874,0.589143177,0.918825989,0.898734177,1143.019531,0.686440678,2.064516129,20,31.56954553,4.140190273,0.236852986,0.048701329,0.897093395,0.002378152,46_0,NAM PREV 0.5
